region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Centre,2020-02-10,2020-08-30,1,0.0,1.0,0.0,6.210591133004926,24.335714285714285,81.57699507389162
Centre,2020-02-10,2020-11-06,1,0.0,1.0,0.0,6.07409594095941,23.956715867158675,83.32450184501846
Centre,2020-02-17,2020-02-23,1,0.0,3.0,0.0,0.3528571428571428,28.177142857142854,48.08857142857142
Centre,2020-02-24,2020-03-01,1,0.0,0.0,0.0,0.01714285714285714,28.372857142857146,51.535714285714285
Centre,2020-03-02,2020-03-08,1,0.0,0.0,0.0,2.182857142857143,27.16428571428571,66.35571428571428
Centre,2020-03-09,2020-03-15,1,0.0,0.0,0.0,2.7242857142857146,26.504285714285714,66.92428571428572
Centre,2020-03-16,2020-03-22,1,0.0,0.0,0.0,17.832857142857144,25.59857142857143,79.60571428571428
Centre,2020-03-23,2020-03-29,1,0.0,0.0,0.0,7.311428571428571,24.24142857142857,87.38571428571429
Centre,2020-03-30,2020-04-05,1,0.0,0.0,0.0,14.352857142857143,24.351428571428574,89.39571428571428
Centre,2020-04-06,2020-04-12,1,0.0,0.0,0.0,8.40857142857143,24.121428571428574,86.59
Centre,2020-04-13,2020-04-19,1,0.0,0.0,0.0,3.981428571428571,24.587142857142858,85.7242857142857
Centre,2020-04-20,2020-04-26,1,0.0,0.0,0.0,3.9514285714285715,24.71857142857143,84.72857142857143
Centre,2020-04-27,2020-05-03,1,0.0,0.0,0.0,6.928571428571428,24.522857142857138,87.12285714285714
Centre,2020-05-04,2020-05-10,1,0.0,0.0,0.0,6.51,24.555714285714284,84.72
Centre,2020-05-11,2020-05-17,1,0.0,0.0,0.0,6.604285714285714,24.162857142857145,87.2357142857143
